accountlength,areacode,churn,customerservicecalls,numbervmailmessages,totaldaycalls,totaldayminutes,totalevecalls,totaleveminutes,totalintlcalls,totalintlminutes,totalnightcalls,totalnightminutes
73,415,False,0,0,109.0,157.1,83.0,268.8,8.0,10.0,91.0,181.5
52,415,True,4,0,110.0,155.0,104.0,133.4,4.0,7.0,84.0,176.1
126,415,False,1,26,123.0,129.3,114.0,176.5,7.0,9.6,102.0,154.5
124,415,False,1,0,77.0,188.5,123.0,182.0,6.0,6.1,127.0,218.2
137,408,False,0,0,120.0,208.8,100.0,225.3,5.0,11.1,130.0,221.6
71,510,True,0,0,82.0,238.0,94.0,278.5,10.0,11.8,134.0,193.1
139,415,False,0,0,103.0,211.1,108.0,206.9,4.0,5.6,70.0,193.9
107,510,False,3,30,87.0,198.9,90.0,207.0,4.0,12.6,76.0,159.8
147,408,False,1,0,79.0,212.8,91.0,204.1,2.0,10.2,113.0,156.2
116,510,False,3,0,126.0,137.4,94.0,120.0,2.0,12.4,64.0,130.3
60,510,False,2,31,75.0,191.8,135.0,267.8,3.0,12.8,62.0,200.5
38,510,False,0,0,92.0,149.0,78.0,49.2,11.0,13.9,93.0,163.3
63,408,False,3,0,118.0,117.1,90.0,249.6,4.0,11.1,84.0,162.2
94,415,False,3,0,79.0,108.0,152.0,241.9,3.0,10.4,92.0,252.1
131,415,False,0,0,133.0,112.8,116.0,199.4,5.0,10.1,105.0,142.7
158,510,False,1,0,105.0,175.9,88.0,188.3,6.0,11.0,98.0,188.3
139,510,True,1,0,109.0,236.6,107.0,169.9,2.0,11.1,118.0,212.3
77,415,False,1,0,102.0,169.4,144.0,184.9,7.0,2.0,89.0,234.3
140,415,False,3,0,79.0,129.6,99.0,246.2,10.0,9.4,124.0,172.1
72,408,False,1,0,97.0,177.1,105.0,184.7,6.0,8.0,94.0,174.1
52,510,False,1,20,63.0,133.3,123.0,184.1,2.0,13.5,107.0,272.9
103,510,False,5,0,121.0,167.8,123.0,212.9,3.0,13.0,73.0,208.2
74,415,False,1,32,107.0,174.6,115.0,310.6,4.0,9.0,92.0,234.7
124,415,False,2,0,101.0,150.3,112.0,255.9,4.0,12.5,62.0,136.7
85,510,False,5,21,110.0,283.2,108.0,239.7,1.0,6.3,80.0,149.5
113,408,True,5,20,83.0,157.8,56.0,161.5,2.0,8.7,100.0,271.5
71,408,False,2,0,132.0,141.2,90.0,149.1,2.0,7.0,72.0,171.4
177,415,False,1,27,106.0,230.2,78.0,196.1,2.0,10.4,108.0,215.4
49,415,True,2,0,92.0,237.8,119.0,208.9,6.0,15.6,86.0,167.8
106,510,True,3,0,84.0,204.0,61.0,168.5,3.0,13.3,102.0,164.0
60,510,False,1,0,106.0,221.1,48.0,178.6,3.0,7.4,90.0,202.7
43,408,False,4,0,93.0,177.2,60.0,142.6,2.0,12.7,144.0,314.1
66,510,False,1,0,133.0,118.0,99.0,248.1,5.0,5.3,122.0,214.4
125,415,False,0,0,73.0,163.8,85.0,255.6,4.0,15.7,95.0,192.9
114,510,False,3,4,96.0,141.3,88.0,230.4,3.0,9.4,85.0,223.7
112,415,True,3,0,119.0,272.5,94.0,226.1,5.0,16.4,94.0,159.1
101,408,False,2,16,112.0,118.9,97.0,228.3,5.0,8.2,111.0,180.1
70,415,False,0,0,100.0,7.9,83.0,136.4,1.0,12.1,89.0,156.6
59,408,False,0,0,96.0,159.5,123.0,167.2,4.0,10.2,106.0,138.6
59,408,False,1,0,70.0,150.2,98.0,185.7,2.0,12.1,128.0,212.5
124,415,False,2,30,35.0,144.5,101.0,262.3,7.0,12.0,82.0,226.5
99,415,False,2,0,88.0,140.7,98.0,210.9,4.0,12.4,125.0,229.9
150,510,False,1,0,123.0,169.2,83.0,216.8,3.0,12.6,107.0,179.4
81,510,False,2,0,77.0,220.8,87.0,148.5,3.0,7.6,100.0,183.9
86,510,False,0,0,96.0,216.3,77.0,266.3,3.0,4.5,110.0,214.0
84,510,False,0,0,96.0,169.5,94.0,157.6,7.0,10.6,70.0,98.2
118,510,False,1,35,119.0,256.3,91.0,258.1,1.0,11.7,130.0,215.5
89,415,False,1,0,128.0,179.7,92.0,299.8,3.0,7.6,120.0,185.3
93,415,False,3,0,120.0,266.0,84.0,130.1,6.0,13.1,63.0,165.8
85,415,False,2,0,97.0,96.7,95.0,193.8,3.0,9.7,88.0,171.7
160,408,False,0,0,116.0,82.7,95.0,194.6,9.0,10.9,54.0,159.0
28,415,False,3,0,87.0,168.2,92.0,161.7,3.0,10.1,112.0,192.4
73,408,True,1,0,109.0,286.4,67.0,178.2,14.0,10.7,152.0,214.2
156,408,False,3,0,95.0,174.3,128.0,186.6,5.0,12.9,105.0,258.2
33,415,False,1,0,100.0,190.6,104.0,161.7,6.0,13.0,136.0,189.9
77,510,False,4,0,86.0,175.5,78.0,205.1,3.0,17.8,100.0,245.2
119,415,False,1,0,102.0,133.4,71.0,204.6,7.0,11.1,103.0,196.9
91,510,False,3,27,96.0,204.6,93.0,136.0,2.0,6.6,82.0,210.5
102,510,False,3,0,88.0,242.2,89.0,233.2,6.0,6.2,121.0,188.5
86,415,False,3,33,112.0,253.1,94.0,210.1,4.0,11.9,98.0,95.0
82,415,False,0,0,110.0,130.0,88.0,185.3,4.0,8.3,105.0,178.7
89,408,False,0,0,151.0,105.9,142.0,189.6,7.0,12.7,67.0,170.9
86,415,False,3,0,98.0,194.2,95.0,193.8,7.0,9.3,123.0,192.0
134,408,False,1,0,111.0,183.8,92.0,123.5,2.0,6.1,105.0,160.7
92,415,False,2,0,82.0,196.5,89.0,190.0,2.0,10.8,99.0,163.2
87,510,False,3,0,81.0,184.5,103.0,172.0,3.0,13.7,96.0,183.4
64,408,False,0,0,113.0,261.9,99.0,148.1,4.0,13.8,74.0,145.2
80,510,False,3,0,118.0,202.4,67.0,260.2,5.0,9.2,112.0,177.4
165,415,False,3,39,113.0,167.4,94.0,172.7,4.0,9.5,113.0,192.6
153,415,False,1,22,104.0,167.7,91.0,246.8,11.0,7.5,117.0,203.9
41,415,False,1,30,109.0,191.7,86.0,193.0,4.0,11.1,93.0,149.4
108,415,False,2,0,78.0,240.2,109.0,230.3,1.0,5.2,83.0,217.0
104,415,False,1,26,112.0,189.1,97.0,178.2,4.0,11.1,104.0,199.3
115,408,False,1,0,67.0,127.7,90.0,182.9,7.0,10.6,92.0,172.9
87,415,False,1,0,106.0,205.2,122.0,99.5,3.0,13.4,75.0,189.5
159,415,False,2,23,93.0,153.6,88.0,216.9,3.0,12.6,91.0,161.3
119,510,False,2,0,129.0,154.5,87.0,193.6,3.0,13.4,145.0,180.9
69,415,False,1,0,109.0,153.7,105.0,194.0,6.0,14.1,114.0,256.1
87,408,False,1,36,138.0,171.2,102.0,185.8,3.0,10.8,97.0,227.6
93,510,True,1,0,106.0,328.1,89.0,151.7,3.0,8.7,114.0,303.5
154,415,True,0,0,69.0,145.9,141.0,208.2,10.0,14.4,106.0,180.9
57,415,False,1,37,76.0,201.2,122.0,280.1,1.0,11.8,110.0,154.2
130,510,False,5,0,72.0,139.1,112.0,246.0,9.0,11.4,121.0,207.2
151,415,False,2,0,128.0,118.9,65.0,278.3,10.0,13.2,61.0,194.8
162,408,True,2,0,87.0,217.6,71.0,279.0,4.0,10.4,65.0,250.7
60,415,False,1,0,133.0,145.0,92.0,209.1,2.0,14.6,112.0,328.5
81,510,False,3,0,89.0,203.5,69.0,289.6,3.0,8.7,71.0,212.9
132,415,False,3,0,115.0,240.1,91.0,180.4,6.0,8.0,122.0,133.4
86,408,False,1,0,121.0,83.8,96.0,240.2,8.0,6.7,108.0,158.6
136,408,True,1,0,106.0,269.8,101.0,228.8,8.0,10.1,106.0,257.5
121,415,False,1,21,84.0,126.3,102.0,209.6,2.0,10.6,129.0,192.5
105,510,False,2,15,125.0,88.1,142.0,175.9,1.0,9.7,85.0,269.9
105,415,False,2,34,61.0,218.5,74.0,196.7,4.0,9.9,103.0,151.1
51,415,False,1,26,61.0,236.8,97.0,263.4,8.0,11.2,91.0,181.1
64,408,False,3,0,117.0,124.1,108.0,192.8,5.0,6.4,84.0,162.9
80,510,False,0,30,132.0,184.2,109.0,167.5,10.0,10.0,114.0,212.8
56,415,False,4,0,133.0,222.7,89.0,277.0,4.0,13.6,94.0,101.8
120,415,False,1,0,98.0,149.2,88.0,193.6,5.0,11.1,119.0,248.9
103,510,False,3,0,125.0,206.5,113.0,180.2,4.0,12.2,95.0,220.6
164,510,False,3,27,102.0,159.7,113.0,168.8,9.0,9.6,127.0,244.1
116,415,False,2,27,118.0,204.7,91.0,209.4,2.0,7.0,67.0,212.9
121,408,False,1,0,79.0,213.2,116.0,120.7,4.0,7.5,102.0,244.4
55,415,False,1,0,121.0,269.6,91.0,171.7,6.0,8.2,98.0,219.0
183,415,False,2,0,92.0,116.7,112.0,213.8,6.0,9.7,112.0,214.3
104,408,False,0,0,101.0,263.4,117.0,235.5,4.0,13.0,146.0,102.0
90,408,False,1,0,97.0,140.2,102.0,213.9,2.0,7.1,126.0,120.0
82,415,False,1,0,101.0,197.7,83.0,127.6,3.0,13.5,103.0,142.1
101,415,False,3,0,92.0,136.2,110.0,220.9,7.0,13.3,116.0,196.9
9,415,False,2,16,87.0,88.5,108.0,178.8,3.0,11.5,96.0,228.7
97,415,False,0,0,58.0,215.3,91.0,242.4,9.0,12.1,105.0,279.8
94,408,True,3,0,104.0,269.2,144.0,193.8,2.0,8.9,61.0,257.6
127,510,False,0,25,118.0,203.8,48.0,267.1,5.0,7.3,105.0,225.1
125,510,False,0,34,112.0,268.4,108.0,222.2,3.0,10.3,102.0,117.6
140,415,False,1,0,104.0,159.1,106.0,269.8,4.0,10.3,116.0,220.4
90,415,False,2,0,122.0,114.4,154.0,127.7,5.0,10.1,109.0,253.1
67,415,False,2,0,65.0,138.9,109.0,208.9,3.0,9.2,82.0,232.4
113,415,False,1,0,55.0,186.0,105.0,237.4,6.0,12.2,83.0,148.1
121,510,False,0,26,91.0,170.4,90.0,254.5,5.0,15.1,122.0,219.6
93,408,False,4,0,95.0,164.5,87.0,230.9,3.0,9.9,91.0,149.9
121,408,False,1,0,121.0,168.6,94.0,168.6,4.0,12.3,59.0,95.3
53,408,True,0,0,119.0,261.2,105.0,250.8,2.0,9.8,112.0,176.0
75,415,False,1,0,91.0,190.5,75.0,178.4,5.0,13.1,113.0,162.4
132,510,False,2,0,121.0,181.1,109.0,314.4,9.0,4.2,81.0,246.7
162,408,False,3,0,131.0,177.1,122.0,114.7,6.0,6.5,88.0,153.6
140,415,False,1,0,114.0,160.5,103.0,240.5,4.0,11.3,121.0,233.5
91,408,False,2,0,116.0,134.7,98.0,295.3,5.0,6.6,121.0,195.5
73,510,False,2,28,107.0,198.2,123.0,139.1,1.0,8.8,139.0,199.1
95,408,True,4,0,134.0,228.9,71.0,255.7,2.0,10.1,120.0,208.0
145,408,False,0,0,137.0,241.7,100.0,135.8,3.0,13.1,123.0,277.6
100,415,False,1,0,108.0,131.1,81.0,176.2,4.0,4.3,81.0,89.7
122,415,False,2,0,101.0,234.1,121.0,200.2,9.0,13.1,89.0,237.4
109,415,False,0,0,72.0,200.1,120.0,300.9,5.0,11.9,68.0,236.0
82,408,False,1,0,107.0,154.0,114.0,94.4,7.0,10.1,95.0,287.6
65,415,False,0,23,106.0,224.2,100.0,189.6,4.0,9.8,75.0,222.8
52,510,False,3,0,83.0,148.3,79.0,181.6,6.0,8.3,104.0,155.6
136,415,False,2,24,76.0,174.6,114.0,176.6,5.0,8.8,91.0,214.4
75,415,False,1,0,110.0,138.5,86.0,153.2,7.0,11.1,103.0,215.6
146,408,False,1,0,69.0,109.0,98.0,265.8,2.0,12.6,80.0,228.3
105,408,False,4,0,99.0,162.3,95.0,212.5,8.0,11.1,114.0,214.7
48,415,False,2,0,84.0,210.8,98.0,189.6,3.0,16.4,99.0,157.6
45,415,False,1,0,107.0,142.4,78.0,318.7,7.0,11.1,108.0,224.1
106,415,False,2,37,104.0,223.5,99.0,235.1,5.0,10.6,90.0,140.1
33,510,False,2,0,65.0,182.5,96.0,232.1,2.0,7.5,82.0,149.2
68,408,False,2,0,97.0,219.6,144.0,141.1,4.0,10.8,101.0,205.7
106,408,False,0,0,66.0,193.6,82.0,238.2,3.0,12.9,107.0,176.4
141,415,False,0,0,111.0,192.4,87.0,156.9,6.0,11.0,82.0,175.8
98,408,False,0,0,122.0,236.2,110.0,189.4,4.0,13.3,104.0,153.6
94,510,False,0,28,88.0,233.2,102.0,113.3,4.0,16.1,71.0,118.0
65,510,False,2,0,53.0,158.8,132.0,188.5,4.0,9.8,87.0,189.3
85,415,False,1,0,112.0,126.1,126.0,274.7,4.0,9.8,95.0,184.4
71,510,True,3,0,108.0,290.4,92.0,253.9,5.0,10.1,126.0,263.3
112,408,False,0,30,113.0,60.6,96.0,165.9,7.0,13.3,99.0,132.8
110,415,False,0,0,95.0,148.4,98.0,193.8,6.0,6.9,106.0,206.0
111,415,False,2,0,108.0,246.5,89.0,216.3,3.0,12.7,99.0,179.6
74,408,True,2,0,112.0,298.1,100.0,201.3,4.0,9.7,88.0,214.7
105,510,False,2,0,82.0,119.3,111.0,185.1,4.0,10.9,74.0,157.0
40,408,False,0,0,82.0,242.5,97.0,232.9,7.0,9.6,86.0,154.0
128,408,True,0,18,89.0,222.1,109.0,160.6,2.0,13.6,102.0,218.8
123,408,True,2,0,135.0,236.2,88.0,273.9,6.0,10.1,77.0,227.0
122,510,False,0,0,87.0,144.2,74.0,212.2,4.0,9.5,87.0,169.3
114,408,False,3,19,100.0,154.6,109.0,241.6,1.0,12.6,112.0,160.0
102,415,False,2,25,100.0,137.4,83.0,176.7,6.0,10.2,93.0,188.2
126,415,False,0,0,93.0,103.7,107.0,127.0,1.0,14.4,66.0,329.3
150,415,True,4,0,112.0,136.6,81.0,209.4,2.0,12.2,78.0,161.1
60,408,True,2,0,101.0,289.8,115.0,255.6,4.0,11.7,76.0,242.8
123,408,False,3,0,85.0,260.9,103.0,168.5,5.0,13.3,91.0,178.3
138,510,True,0,0,129.0,196.2,86.0,176.5,1.0,15.2,108.0,232.4
29,510,False,1,0,71.0,195.6,74.0,126.4,4.0,14.2,87.0,148.6
111,415,False,4,0,96.0,222.2,111.0,162.5,7.0,11.9,120.0,184.9
37,510,True,0,0,119.0,172.9,86.0,183.0,1.0,9.8,100.0,226.4
111,408,True,0,0,109.0,249.8,106.0,242.4,4.0,11.6,78.0,231.8
81,510,False,1,0,84.0,154.5,91.0,216.2,3.0,13.7,82.0,229.8
46,510,False,1,0,108.0,90.4,77.0,276.2,2.0,12.7,111.0,146.5
69,510,False,0,27,78.0,268.8,89.0,246.6,3.0,16.4,102.0,271.9
125,408,False,1,0,95.0,106.1,113.0,157.6,3.0,8.1,69.0,192.5
43,415,False,3,0,117.0,27.0,97.0,160.9,3.0,10.7,96.0,279.5
127,415,False,1,27,59.0,140.1,111.0,223.4,10.0,3.8,73.0,257.9
94,510,False,1,0,112.0,245.0,91.0,180.4,6.0,9.7,105.0,262.9
46,408,False,3,0,85.0,196.7,74.0,205.9,5.0,11.2,112.0,216.6
73,408,False,2,26,98.0,131.2,97.0,106.5,6.0,10.2,96.0,221.7
146,408,False,2,23,96.0,149.6,124.0,239.8,4.0,7.4,135.0,293.5
93,415,False,1,0,70.0,239.8,99.0,251.8,10.0,10.9,112.0,168.6
52,408,False,1,31,77.0,142.1,97.0,193.0,4.0,11.0,88.0,253.4
202,510,False,3,0,137.0,115.4,70.0,178.7,3.0,6.0,113.0,185.7
129,510,False,2,31,99.0,193.0,87.0,224.8,8.0,10.3,91.0,197.6
94,415,False,1,0,49.0,206.1,115.0,224.6,1.0,13.0,74.0,256.7
100,415,False,0,0,138.0,160.3,92.0,221.3,2.0,11.2,120.0,150.4
43,415,False,1,0,108.0,199.9,80.0,288.4,7.0,11.3,103.0,180.6
130,415,False,0,0,105.0,213.1,108.0,206.2,3.0,8.9,93.0,163.4
124,415,False,3,0,102.0,178.3,120.0,235.0,1.0,10.9,119.0,239.7
92,510,True,3,0,120.0,252.3,112.0,207.0,5.0,12.0,95.0,284.6
48,415,False,4,0,64.0,197.7,126.0,136.7,5.0,13.2,81.0,244.4
98,510,False,2,29,105.0,111.1,101.0,217.9,3.0,6.6,108.0,248.1
100,415,True,1,0,86.0,96.5,133.0,210.2,3.0,12.5,106.0,146.4
79,415,False,3,0,109.0,156.9,87.0,122.2,5.0,11.3,103.0,189.1
164,415,False,1,0,78.0,123.3,85.0,170.0,2.0,12.7,78.0,165.9
105,415,False,1,0,108.0,193.7,124.0,183.2,5.0,10.8,72.0,293.7
89,408,False,0,0,134.0,206.9,105.0,167.7,4.0,10.9,86.0,155.7
126,415,True,3,0,96.0,249.8,92.0,261.9,4.0,12.7,108.0,166.8
96,408,False,1,0,102.0,144.0,73.0,224.7,7.0,10.0,91.0,227.7
120,415,False,0,33,83.0,299.5,84.0,163.4,5.0,11.6,88.0,146.7
212,415,True,2,0,127.0,226.0,83.0,304.6,4.0,12.6,132.0,181.2
72,415,False,2,0,106.0,137.6,94.0,143.5,6.0,9.6,110.0,273.7
155,415,False,1,26,121.0,211.7,123.0,139.2,3.0,11.1,89.0,146.7
89,415,False,2,0,80.0,89.7,81.0,179.8,4.0,9.5,120.0,145.7
126,408,False,2,0,126.0,197.6,112.0,246.5,8.0,12.5,104.0,285.3
172,408,True,2,0,102.0,270.0,111.0,256.6,5.0,12.0,104.0,168.5
75,415,False,3,0,116.0,224.7,79.0,192.0,11.0,11.3,98.0,212.2
143,510,False,2,0,99.0,194.3,133.0,123.6,2.0,10.2,99.0,229.5
166,510,True,0,0,89.0,47.7,95.0,264.4,3.0,13.2,97.0,235.2
132,415,False,1,0,105.0,190.1,116.0,182.2,2.0,13.0,105.0,279.8
94,408,True,1,0,94.0,89.5,106.0,339.9,1.0,7.9,76.0,172.9
99,415,False,0,0,83.0,182.6,111.0,154.5,5.0,12.1,57.0,196.0
136,415,False,1,35,86.0,205.5,119.0,298.5,4.0,6.9,104.0,214.2
119,415,False,1,0,82.0,231.5,97.0,266.9,10.0,7.4,118.0,211.0
115,510,True,3,0,69.0,251.3,96.0,252.5,1.0,9.9,112.0,118.3
160,415,False,2,0,103.0,171.2,121.0,243.5,3.0,13.0,92.0,178.2
166,510,False,2,0,89.0,197.9,113.0,251.0,2.0,11.2,85.0,138.3
120,510,False,1,0,94.0,134.8,106.0,204.1,8.0,6.7,109.0,238.4
173,415,False,1,0,114.0,191.4,138.0,168.5,3.0,10.3,99.0,109.3
156,415,False,0,0,65.0,174.5,116.0,197.4,2.0,10.6,86.0,238.5
70,415,False,0,0,125.0,177.4,104.0,226.2,4.0,10.9,72.0,254.1
41,510,False,1,0,89.0,182.1,104.0,211.5,1.0,6.8,124.0,207.4
132,408,False,0,0,85.0,222.4,76.0,165.4,4.0,11.2,97.0,208.4
47,510,True,0,0,120.0,47.8,123.0,178.9,7.0,13.3,96.0,152.6
160,510,False,1,0,97.0,121.8,97.0,89.3,5.0,10.3,92.0,150.7
180,415,False,3,0,121.0,143.5,111.0,189.3,5.0,8.8,82.0,174.9
93,415,False,2,0,68.0,164.9,86.0,210.4,4.0,7.8,104.0,229.4
109,415,False,2,0,58.0,193.6,115.0,148.7,1.0,13.1,105.0,282.5
80,510,False,0,0,121.0,101.1,110.0,263.2,5.0,7.3,74.0,137.7
54,415,False,2,24,88.0,92.3,98.0,193.1,3.0,11.6,119.0,99.3
121,415,False,2,0,128.0,168.9,99.0,123.9,7.0,2.9,105.0,266.3
157,510,False,1,29,102.0,219.2,109.0,206.0,5.0,15.0,117.0,192.4
170,510,False,0,37,130.0,178.1,103.0,242.8,4.0,13.0,93.0,243.0
138,510,False,3,0,101.0,146.5,142.0,284.5,6.0,14.0,98.0,176.0
92,415,False,1,31,116.0,172.3,91.0,266.2,5.0,11.8,90.0,228.2
126,415,False,1,0,143.0,190.9,72.0,149.7,3.0,13.0,87.0,191.4
41,415,True,3,0,74.0,232.1,88.0,327.1,2.0,10.9,119.0,226.5
167,415,True,4,0,124.0,169.2,108.0,173.3,4.0,12.4,64.0,216.5
91,510,False,2,0,107.0,123.8,125.0,319.0,4.0,7.3,78.0,237.6
127,510,False,3,0,117.0,96.0,68.0,177.0,4.0,9.7,127.0,162.2
88,408,False,1,27,106.0,93.4,92.0,252.0,1.0,10.9,104.0,189.0
113,415,False,1,0,130.0,90.6,100.0,170.6,9.0,5.4,74.0,137.4
78,510,False,2,0,81.0,152.9,82.0,256.6,6.0,5.3,112.0,173.6
123,408,False,2,0,92.0,257.9,71.0,211.6,2.0,9.4,104.0,189.3
136,408,False,2,29,98.0,85.2,85.0,230.4,3.0,9.0,104.0,243.6
68,415,False,1,34,72.0,160.0,119.0,184.5,10.0,6.1,101.0,208.3
132,415,False,0,10,54.0,182.9,68.0,292.4,4.0,11.5,116.0,142.3
133,415,False,2,0,67.0,216.2,133.0,222.2,1.0,3.1,95.0,192.0
127,415,False,0,0,105.0,261.7,107.0,181.8,5.0,3.3,131.0,100.9
110,415,False,2,0,105.0,241.2,85.0,174.3,4.0,8.5,59.0,245.3
121,510,False,1,0,142.0,177.2,88.0,123.5,6.0,8.4,51.0,213.2
116,510,False,2,0,128.0,89.5,137.0,180.8,3.0,14.0,94.0,193.1
112,415,False,1,16,72.0,200.3,91.0,197.8,3.0,10.4,92.0,151.1
97,510,True,4,0,103.0,145.0,93.0,294.3,2.0,11.0,120.0,239.8
43,510,False,2,0,99.0,159.5,149.0,119.7,3.0,6.8,126.0,173.9
110,415,False,3,0,106.0,151.8,126.0,138.0,8.0,11.2,112.0,233.5
67,408,False,1,0,120.0,176.2,138.0,236.0,4.0,10.6,104.0,152.5
166,408,False,0,0,95.0,152.1,105.0,121.0,5.0,9.8,126.0,198.0
129,408,False,1,0,122.0,161.3,95.0,220.6,3.0,9.6,104.0,224.7
103,510,False,3,0,78.0,171.7,86.0,144.5,3.0,6.8,106.0,157.9
71,415,True,0,0,110.0,278.9,67.0,190.2,7.0,11.7,84.0,255.2
112,415,False,4,27,121.0,213.0,101.0,226.2,3.0,11.1,99.0,189.8
8,415,False,1,36,67.0,242.9,59.0,170.9,12.0,4.8,130.0,177.3
98,415,True,0,0,121.0,217.2,73.0,303.4,2.0,12.4,71.0,197.1
90,415,False,1,0,111.0,175.9,115.0,285.2,7.0,13.0,122.0,150.8
13,415,True,0,0,133.0,303.2,86.0,170.5,3.0,11.5,80.0,227.6
58,415,False,2,0,107.0,238.9,88.0,187.2,3.0,11.8,84.0,181.1
137,415,False,2,22,42.0,189.6,137.0,179.0,5.0,11.4,126.0,179.6
116,408,True,5,0,94.0,133.3,126.0,247.8,5.0,11.3,78.0,219.0
94,415,False,3,28,107.0,92.7,86.0,127.8,4.0,9.9,86.0,225.6
87,415,False,3,0,72.0,177.2,105.0,248.9,7.0,8.6,87.0,200.8
120,415,False,2,0,103.0,184.5,86.0,209.0,6.0,10.2,70.0,169.7
97,415,False,0,24,109.0,176.1,81.0,159.4,9.0,12.1,94.0,269.1
134,415,False,6,0,108.0,204.7,105.0,143.1,4.0,11.0,84.0,165.8
68,510,False,2,0,80.0,143.6,65.0,134.3,5.0,15.5,84.0,215.6
93,408,False,1,0,93.0,179.3,65.0,188.8,5.0,12.1,88.0,253.2
120,415,False,1,0,100.0,137.3,129.0,212.2,2.0,10.5,92.0,152.7
41,408,False,2,0,92.0,237.8,155.0,223.5,6.0,10.2,90.0,217.4
80,510,False,2,0,92.0,203.7,97.0,216.4,5.0,7.6,66.0,154.2
83,415,False,2,25,95.0,191.3,136.0,250.7,5.0,17.6,86.0,249.4
109,510,False,2,0,141.0,209.1,93.0,205.0,3.0,7.8,111.0,119.4
66,510,False,3,33,104.0,88.8,94.0,109.6,9.0,7.1,107.0,172.7
104,510,False,0,0,88.0,97.2,85.0,155.6,5.0,12.4,105.0,261.6
89,510,False,1,0,96.0,137.9,63.0,192.6,5.0,11.0,125.0,255.7
127,510,False,2,0,112.0,224.3,103.0,185.7,1.0,10.0,83.0,159.4
117,408,False,1,13,65.0,207.6,77.0,152.7,3.0,9.7,95.0,232.8
128,510,False,2,0,95.0,268.1,126.0,120.5,6.0,14.4,121.0,220.8
88,415,True,4,0,61.0,166.7,88.0,179.3,7.0,6.8,131.0,242.7
61,408,True,1,0,104.0,267.1,131.0,180.4,4.0,17.3,106.0,230.6
22,415,False,2,0,108.0,181.8,148.0,198.6,3.0,9.3,96.0,206.6
78,415,False,0,0,80.0,147.1,100.0,199.7,7.0,13.7,106.0,160.7
56,415,False,1,29,115.0,37.7,111.0,144.1,3.0,4.9,101.0,226.6
192,415,False,2,0,88.0,185.0,98.0,224.9,3.0,11.4,105.0,212.4
70,415,False,2,0,108.0,156.4,116.0,171.0,4.0,8.6,96.0,196.1
148,510,False,1,0,84.0,239.3,85.0,195.7,3.0,10.9,104.0,232.6
65,415,False,2,29,129.0,215.5,77.0,161.9,5.0,8.8,91.0,128.3
119,510,False,1,0,70.0,134.9,74.0,211.5,6.0,11.3,105.0,188.5
80,415,False,0,0,116.0,194.8,93.0,209.9,3.0,12.8,100.0,194.1
152,408,False,5,20,105.0,239.1,111.0,209.1,3.0,13.3,130.0,268.2
113,510,False,3,0,85.0,92.6,92.0,177.6,4.0,14.4,72.0,159.8
75,510,False,1,0,133.0,209.4,121.0,211.5,4.0,7.2,123.0,291.2
80,415,False,1,0,83.0,197.6,86.0,164.5,6.0,6.4,98.0,94.0
148,408,False,1,0,121.0,17.6,125.0,161.7,6.0,10.6,82.0,203.1
63,415,False,1,0,112.0,62.9,111.0,202.9,8.0,8.9,58.0,259.0
97,415,False,1,28,97.0,202.3,84.0,69.2,3.0,6.7,64.0,257.6
166,415,False,0,0,116.0,136.1,93.0,181.4,4.0,11.3,108.0,131.4
94,408,False,1,0,109.0,207.0,80.0,167.4,6.0,2.6,117.0,238.2
85,408,False,1,33,95.0,207.9,88.0,233.5,3.0,13.5,92.0,221.3
80,415,True,1,0,122.0,276.5,79.0,195.6,3.0,7.2,78.0,210.3
210,415,False,3,31,87.0,313.8,103.0,147.7,7.0,10.1,97.0,192.7
88,415,False,1,25,114.0,288.5,74.0,203.4,5.0,13.0,117.0,228.4
100,408,False,4,0,85.0,210.9,69.0,329.3,5.0,9.4,78.0,127.1
154,408,False,1,35,76.0,64.9,91.0,184.1,1.0,14.6,75.0,151.6
32,510,False,1,26,137.0,243.5,108.0,236.8,9.0,9.0,149.0,173.3
18,408,False,3,0,97.0,197.0,107.0,203.7,3.0,8.7,105.0,202.0
126,415,False,0,31,88.0,278.0,65.0,253.2,4.0,8.7,114.0,223.2
144,510,False,1,37,102.0,219.9,77.0,222.1,4.0,10.0,111.0,118.5
29,510,True,2,0,103.0,313.2,151.0,216.3,4.0,12.8,106.0,218.4
86,408,False,0,16,88.0,145.7,129.0,191.0,7.0,11.3,82.0,215.5
138,415,False,0,37,102.0,75.8,147.0,173.6,13.0,8.2,96.0,162.6
146,415,False,3,0,86.0,195.9,82.0,228.6,4.0,12.2,94.0,303.5
175,415,False,1,0,95.0,132.0,74.0,231.2,10.0,8.7,108.0,313.4
74,510,False,2,0,102.0,124.0,101.0,262.1,2.0,11.7,98.0,268.2
48,415,False,2,0,98.0,171.9,127.0,159.0,3.0,7.6,101.0,139.5
74,510,False,4,31,70.0,249.4,59.0,209.5,2.0,9.9,75.0,180.6
105,415,False,0,0,100.0,228.4,108.0,145.1,7.0,7.7,140.0,245.3
157,510,False,3,0,71.0,168.6,48.0,205.1,2.0,5.9,88.0,175.8
217,415,False,0,0,138.0,123.7,105.0,248.5,4.0,13.3,78.0,269.6
68,415,False,1,0,61.0,178.7,84.0,252.3,4.0,8.4,76.0,255.7
80,415,False,1,0,86.0,113.2,97.0,185.5,5.0,9.5,145.0,237.3
